scope,batch,raw_path,line_no,record_id,category,label,decision,reason,request_source,created_at_local,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,66,v3_request_000030,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:17:27+08:00,三亚,comfortable,soft,7100,11900,15700,5585,5000,7800,below,ok,1.943,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,67,v3_request_000077,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:17:28+08:00,青岛,standard,soft,5200,8800,11700,4634,3100,5500,below,ok,2.089,True,9
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,68,v3_request_000080,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:17:33+08:00,张家界,standard,soft,3300,5400,6900,2353,2000,3500,below,ok,1.973,True,11
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,69,v3_request_000088,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:17:34+08:00,厦门,standard,soft,2300,4200,5300,2172,1400,2400,below,ok,2.4235,True,9
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,70,v3_request_000085,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-03T18:17:45+08:00,北京,luxury,none,37400,24700,33900,8440,0,0,above,no_budget_policy,0.4994,False,5
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,71,v3_request_000081,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:17:58+08:00,青岛,standard,soft,5100,7300,9200,4998,3100,5400,below,ok,1.4906,True,12
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,72,v3_request_000086,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:18:00+08:00,大理,comfortable,soft,2100,3500,4400,1993,1500,2300,below,ok,1.8962,True,8
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,73,v3_request_000079,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:18:12+08:00,成都,standard,soft,5700,9400,12700,3946,3400,6000,below,ok,3.534,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,74,v3_request_000094,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:18:46+08:00,重庆,limited,hard,800,1400,1600,733,600,800,below,ok,1.475,True,6
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,75,v3_request_000091,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:19:18+08:00,广州,standard,soft,2500,4000,5300,2298,1500,2600,below,ok,2.0016,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,76,v3_request_000084,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:19:30+08:00,呼和浩特,standard,soft,4100,7500,9600,3191,2500,4300,below,ok,2.3449,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,77,v3_request_000095,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:19:32+08:00,广州,limited,hard,2100,4600,6000,1712,1500,2100,below,ok,7.1362,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,78,v3_request_000035,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:19:36+08:00,深圳,comfortable,soft,6400,12900,17000,4927,4500,7000,below,ok,1.6997,True,5
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,79,v3_request_000075,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:19:44+08:00,杭州,standard,soft,4100,7900,10400,3072,2500,4300,below,ok,4.9449,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,80,v3_request_000101,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:20:28+08:00,长沙,standard,soft,2100,3700,4800,2000,1300,2200,below,ok,1.48,True,5
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,81,v3_request_000093,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:20:40+08:00,贵阳,standard,soft,3700,6900,9000,2860,2200,3900,below,ok,0.9243,False,0
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,82,v3_request_000071,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:20:43+08:00,沈阳,limited,hard,4300,6000,7600,3644,3100,4300,below,ok,3.2223,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,83,v3_request_000104,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:20:59+08:00,杭州,standard,hard,2400,4600,5800,2182,1400,2400,below,ok,3.0258,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,84,v3_request_000105,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:21:01+08:00,南京,standard,soft,3500,6300,8600,3024,2100,3700,below,ok,4.8223,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,85,v3_request_000097,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:21:08+08:00,张家界,standard,soft,4700,9700,12200,4813,2800,4900,below,ok,2.28,True,8
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,86,v3_request_000106,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:21:12+08:00,杭州,limited,soft,1700,3100,3500,1632,1200,1800,below,ok,4.0118,True,12
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,87,v3_request_000072,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:21:15+08:00,哈尔滨,comfortable,soft,3400,5100,7000,2406,2400,3700,below,ok,1.1141,True,5
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,88,v3_request_000098,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:21:46+08:00,广州,standard,soft,4100,7900,10400,3020,2500,4300,below,ok,1.3585,True,0
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,89,v3_request_000108,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:21:49+08:00,青岛,standard,hard,3400,5200,6700,3050,2000,3400,below,ok,1.6094,True,9
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,90,v3_request_000112,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:21:53+08:00,大连,limited,soft,1100,1500,1900,1040,800,1200,below,ok,3.1473,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,91,v3_request_000103,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:21:59+08:00,扬州,comfortable,hard,5600,7000,8500,4175,3900,5600,below,ok,1.2452,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,92,v3_request_000109,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:22:18+08:00,昆明,limited,hard,1700,2500,3100,1333,1200,1700,below,ok,5.2788,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,93,v3_request_000114,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-03T18:22:41+08:00,丽江,standard,none,3400,6000,7700,3157,0,0,below,no_budget_policy,3.3935,True,9
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,94,v3_request_000120,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:23:01+08:00,珠海,comfortable,soft,3200,5400,7100,2699,2200,3500,below,ok,1.6634,True,5
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,95,v3_request_000115,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:23:03+08:00,呼和浩特,standard,soft,1600,2500,3200,1480,1000,1700,below,ok,1.2619,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,96,v3_request_000116,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:23:08+08:00,大理,standard,hard,3800,8500,10800,3275,2300,3800,below,ok,3.8813,True,8
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,97,v3_request_000107,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:23:15+08:00,武汉,comfortable,soft,6200,9300,11800,4310,4300,6800,below,ok,1.1768,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,98,v3_request_000102,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:23:35+08:00,上海,limited,hard,2200,3900,5000,2105,1600,2200,below,ok,7.3332,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,99,v3_request_000099,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:24:18+08:00,厦门,standard,soft,4500,6700,9000,3940,2700,4700,below,ok,3.6551,True,9
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,100,v3_request_000076,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-03T18:25:02+08:00,长沙,premium,soft,12600,14500,19700,9020,9400,14100,below,below,0.7224,False,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,101,v3_request_000096,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:25:08+08:00,南京,comfortable,soft,5700,8400,11000,5492,4000,6300,below,ok,1.3211,True,10
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,102,v3_request_000100,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:25:14+08:00,西安,standard,soft,3000,4600,5800,2428,1800,3200,below,ok,1.2387,True,5
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,103,v3_request_000117,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-03T18:26:18+08:00,大理,comfortable,soft,4200,6100,8000,2746,2900,4600,below,below,1.2738,True,8
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,104,v3_request_000111,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:26:57+08:00,珠海,comfortable,soft,4300,7700,10300,4190,3000,4700,below,ok,1.5407,True,5
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,105,v3_request_000092,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:27:07+08:00,大理,standard,soft,4700,6600,8500,3952,2800,4900,below,ok,1.8821,True,12
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,106,v3_request_000113,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:28:00+08:00,重庆,limited,hard,1000,1700,2000,942,700,1000,below,ok,1.653,True,12
archive,archive/2026-05-05_before_current_sft_smoke20,training/data/v3/sft/archive/2026-05-05_before_current_sft_smoke20/records.jsonl,107,v3_request_000110,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-03T18:29:15+08:00,沈阳,comfortable,soft,4600,6300,8600,3226,3200,5100,below,ok,1.0574,True,10
archive,archive/2026-05-05_failed_smoke20_before_budget_fix,training/data/v3/sft/archive/2026-05-05_failed_smoke20_before_budget_fix/records.jsonl,1,v3_request_000001,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T17:10:38+08:00,桂林,comfortable,soft,4200,6100,8000,3374,2900,4600,below,ok,1.1833,True,12
archive,archive/2026-05-05_failed_smoke20_before_budget_fix,training/data/v3/sft/archive/2026-05-05_failed_smoke20_before_budget_fix/records.jsonl,2,v3_request_000002,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T17:13:41+08:00,杭州,limited,hard,1700,3100,3700,1551,1200,1700,below,ok,1.9494,True,15
archive,archive/2026-05-05_failed_smoke20_before_budget_fix,training/data/v3/sft/archive/2026-05-05_failed_smoke20_before_budget_fix/records.jsonl,3,v3_request_000016,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T17:20:25+08:00,苏州,limited,soft,1900,2500,3200,1894,1400,2000,below,ok,2.6642,True,18
archive,archive/2026-05-05_failed_smoke20_before_budget_fix,training/data/v3/sft/archive/2026-05-05_failed_smoke20_before_budget_fix/records.jsonl,4,v3_request_000010,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T17:20:51+08:00,西安,standard,soft,3200,4900,6600,3392,1900,3400,below,ok,1.4013,True,11
archive,archive/2026-05-05_failed_smoke20_before_budget_fix,training/data/v3/sft/archive/2026-05-05_failed_smoke20_before_budget_fix/records.jsonl,5,v3_request_000012,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-05T17:22:36+08:00,洛阳,luxury,soft,21300,17400,23100,18995,16000,25100,ok,ok,0.6086,False,8
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,1,v3_request_000117,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T21:22:47+08:00,大理,comfortable,soft,5800,6100,8000,4974,4100,6400,below,ok,0.9524,False,8
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,2,v3_request_000107,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T21:22:49+08:00,武汉,comfortable,soft,8200,9300,11800,6038,5700,9000,below,ok,0.8171,False,8
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,3,v3_request_000106,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T21:22:54+08:00,杭州,limited,hard,2000,3100,3500,1569,1400,2000,below,ok,1.562,True,15
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,4,v3_request_000105,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-05T21:23:07+08:00,南京,standard,none,2800,3200,4300,2270,0,0,below,no_budget_policy,1.2757,True,9
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,5,v3_request_000111,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-05T21:23:33+08:00,珠海,comfortable,soft,9400,8200,10800,9329,6600,10300,ok,ok,1.4311,True,15
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,6,v3_request_000110,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-05T21:23:55+08:00,沈阳,comfortable,soft,6300,6300,8600,5160,4400,6900,ok,ok,0.5606,False,8
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,7,v3_request_000103,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-05T21:25:52+08:00,扬州,comfortable,hard,7900,7700,9100,7848,5500,7900,ok,ok,0.9956,False,16
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,8,v3_request_000113,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T21:26:36+08:00,重庆,limited,soft,1200,1700,2000,1080,900,1300,below,ok,1.5125,True,23
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,9,v3_request_000101,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T21:28:19+08:00,长沙,standard,soft,3000,3700,4800,3184,1800,3200,below,ok,2.0567,True,16
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,10,v3_request_000119,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-05T21:28:42+08:00,哈尔滨,comfortable,soft,5200,4700,6600,4658,3600,5700,ok,ok,0.9288,False,8
archive,archive/2026-05-05_interrupted_no_budget_numbers_smoke,training/data/v3/sft/archive/2026-05-05_interrupted_no_budget_numbers_smoke/records.jsonl,11,v3_request_000104,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-05T21:32:50+08:00,杭州,standard,hard,3400,4600,5800,3480,2000,3400,below,above,1.5224,True,9
archive,archive/2026-05-05_interrupted_smoke20_before_family_budget_factor,training/data/v3/sft/archive/2026-05-05_interrupted_smoke20_before_family_budget_factor/records.jsonl,1,v3_request_000002,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T17:48:19+08:00,杭州,limited,soft,2100,3100,3700,1638,1500,2200,below,ok,1.5781,True,15
archive,archive/2026-05-05_interrupted_smoke20_before_family_budget_factor,training/data/v3/sft/archive/2026-05-05_interrupted_smoke20_before_family_budget_factor/records.jsonl,2,v3_request_000003,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-05T17:49:31+08:00,西安,standard,soft,12000,12600,15700,12777,7200,12600,below,above,1.3257,True,18
archive,archive/2026-05-05_interrupted_smoke20_before_family_budget_factor,training/data/v3/sft/archive/2026-05-05_interrupted_smoke20_before_family_budget_factor/records.jsonl,3,v3_request_000001,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T17:52:01+08:00,桂林,comfortable,soft,5600,6100,8000,4706,3900,6200,below,ok,0.8875,False,12
archive,archive/2026-05-05_interrupted_smoke20_before_validation_relax,training/data/v3/sft/archive/2026-05-05_interrupted_smoke20_before_validation_relax/records.jsonl,1,v3_request_000002,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T17:32:12+08:00,杭州,limited,hard,2100,3100,3700,1914,1500,2100,below,ok,1.5781,True,15
archive,archive/2026-05-05_interrupted_smoke20_before_validation_relax,training/data/v3/sft/archive/2026-05-05_interrupted_smoke20_before_validation_relax/records.jsonl,2,v3_request_000008,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T17:35:10+08:00,大理,standard,soft,2900,3700,4800,2810,1700,3000,below,ok,1.8497,True,9
archive,archive/2026-05-05_interrupted_smoke20_before_validation_relax,training/data/v3/sft/archive/2026-05-05_interrupted_smoke20_before_validation_relax/records.jsonl,3,v3_request_000003,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-05T17:39:37+08:00,西安,standard,soft,12000,12600,15700,13164,7200,12600,below,above,1.3257,True,18
archive,archive/2026-05-05_interrupted_smoke20_before_validation_relax,training/data/v3/sft/archive/2026-05-05_interrupted_smoke20_before_validation_relax/records.jsonl,4,v3_request_000001,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T17:40:24+08:00,桂林,comfortable,soft,5600,6100,8000,5410,3900,6200,below,ok,0.8875,False,12
archive,archive/2026-05-05_smoke20_before_breakfast_bucket,training/data/v3/sft/archive/2026-05-05_smoke20_before_breakfast_bucket/records.jsonl,1,v3_request_000116,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-05T23:12:27+08:00,大理,standard,hard,6800,8500,10800,4636,4100,6800,below,ok,1.7878,True,20
